Image,Folio,Recto/Verso,Notes,UV,PID
Abp_Reg_11_0453,197,r,,,york:912845
Abp_Reg_11_0454,197,v,,,york:912846
Abp_Reg_11_0455,198,r,,,york:912847
Abp_Reg_11_0456,198,v,,,york:912848
Abp_Reg_11_0457,199,r,,,york:912849
Abp_Reg_11_0458,199,v,,,york:912850
Abp_Reg_11_0459,200,r,,,york:912851
Abp_Reg_11_0460,200,v,,,york:912852
Abp_Reg_11_0461,201,r,,,york:912853
Abp_Reg_11_0462,201,v,,,york:912854
Abp_Reg_11_0463,202,r,,,york:912855
Abp_Reg_11_0464,202,v,,,york:912856
Abp_Reg_11_0465,203,r,,,york:912857
Abp_Reg_11_0466,203,v,,,york:912858
Abp_Reg_11_0467,204,r,,,york:912859
Abp_Reg_11_0468,204,v,,,york:912860
Abp_Reg_11_0469,205,r,,,york:912861
Abp_Reg_11_0470,205,v,,,york:912862
Abp_Reg_11_0471,206,r,,,york:912863
Abp_Reg_11_0472,206,v,,,york:912864
Abp_Reg_11_0473,207,r,,,york:912865
Abp_Reg_11_0474,207,v,,,york:912866
Abp_Reg_11_0475,208,r,,,york:912867
Abp_Reg_11_0476,208,v,,,york:912868
Abp_Reg_11_0477,209,r,,,york:912869
Abp_Reg_11_0478,209,v,,,york:912870
Abp_Reg_11_0479,210,r,,,york:912871
Abp_Reg_11_0480,210,v,,,york:912872
Abp_Reg_11_0481,211,r,,,york:912873
Abp_Reg_11_0482,211,v,,,york:912874
Abp_Reg_11_0483,212,r,,,york:912875
Abp_Reg_11_0484,212,v,,,york:912876
Abp_Reg_11_0485,213,r,,,york:912877
Abp_Reg_11_0486,213,v,,,york:912878
Abp_Reg_11_0487,214,r,,,york:912879
Abp_Reg_11_0488,214,v,,,york:912880
Abp_Reg_11_0489,215,r,,,york:912881
Abp_Reg_11_0490,215,v,,,york:912882
Abp_Reg_11_0491,216,r,,,york:912883
Abp_Reg_11_0492,216,v,,,york:912884
Abp_Reg_11_0493,217,r,,,york:912885
Abp_Reg_11_0494,217,v,,,york:912886
Abp_Reg_11_0495,218,r,,,york:912887
Abp_Reg_11_0496,218,v,,,york:912888
Abp_Reg_11_0497,219,r,,,york:912889
Abp_Reg_11_0498,219,v,,,york:912890
Abp_Reg_11_0499,220,r,,,york:912891
Abp_Reg_11_0500,220,v,,,york:912892
Abp_Reg_11_0501,221,r,,,york:912893
Abp_Reg_11_0502,221,v,,,york:912894
Abp_Reg_11_0503,222,r,,,york:912895
Abp_Reg_11_0504,222,v,,,york:912896
Abp_Reg_11_0505,223,r,,,york:912897
Abp_Reg_11_0506,223,v,,,york:912898
Abp_Reg_11_0507,224,r,,,york:912899
Abp_Reg_11_0508,224,v,,,york:912900
Abp_Reg_11_0509,225,r,,,york:912901
Abp_Reg_11_0510,225,v,,,york:912902
Abp_Reg_11_0511,226,r,,,york:912903
Abp_Reg_11_0512,226,v,,,york:912904
Abp_Reg_11_0513,227,r,,,york:912905
Abp_Reg_11_0514,227,v,,,york:912906
Abp_Reg_11_0515,228,r,,,york:912907
Abp_Reg_11_0516,228,v,,,york:912908
Abp_Reg_11_0517,229,r,,,york:912909
Abp_Reg_11_0518,229,v,,,york:912910
Abp_Reg_11_0519,230,r,,,york:912911
Abp_Reg_11_0520,230,v,,,york:912912
Abp_Reg_11_0521,231,r,,,york:912913
Abp_Reg_11_0522,231,v,,,york:912914
Abp_Reg_11_0523,232,r,,,york:912915
Abp_Reg_11_0524,232,v,,,york:912916
Abp_Reg_11_0525,233,r,,,york:912917
