Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_32_0271,114,r,,,york:856388
Abp_Reg_32_0272,114,v,,,york:856389
Abp_Reg_32_0273,115,r,,,york:856390
Abp_Reg_32_0274,115,v,,,york:856391
Abp_Reg_32_0275,116,r,,,york:856392
Abp_Reg_32_0276,116,v,,,york:856393
Abp_Reg_32_0277,117,r,,,york:856394
Abp_Reg_32_0278,117,v,,,york:856395
Abp_Reg_32_0279,118,r,,,york:856396
Abp_Reg_32_0280,118,v,,,york:856397
Abp_Reg_32_0281,119,r,,,york:856398
Abp_Reg_32_0282,119,v,,,york:856399
Abp_Reg_32_0283,120,r,,,york:856400
Abp_Reg_32_0284,120,v,,,york:856401
Abp_Reg_32_0285,,,Back flyleaf 3 (recto); Paper,,york:856402
Abp_Reg_32_0286,,,Back flyleaf 3 (verso); Paper,,york:856403
Abp_Reg_32_0287,,,Back flyleaf 2 (recto); Paper,,york:856404
Abp_Reg_32_0288,,,Back flyleaf 2 (verso); Paper,,york:856405
Abp_Reg_32_0289,,,Back flyleaf 1 (recto); Paper,,york:856406
Abp_Reg_32_0290,,,Back flyleaf 1 (verso); Paper,,york:856407
Abp_Reg_32_0291,,,Pastedown on inside of back board; Paper,,york:856408
Abp_Reg_32_0292,,,Outside of back board,,york:856409
Abp_Reg_32_0293,94A,r,Items found in gutter,,york:856410
Abp_Reg_32_0294,76,r,Item 1 found in gutter (view 1),,york:856411
Abp_Reg_32_0295,76,r,Item 1 found in gutter (view 2),,york:856412
Abp_Reg_32_0296,76,r,Items 2 and 3 found in gutter (view 1),,york:856413
Abp_Reg_32_0297,76,r,Items 2 and 3 found in gutter (view 2),,york:856414
Abp_Reg_32_2000,,,Colour reference image,,york:856415
