Image,folio,recto/verso,Notes,UV,PID
Inst_AB_01_0454,213,v,Index; Guard,,york:907238
Inst_AB_01_0455,214,r,Index,,york:907239
Inst_AB_01_0456,214,v,Index,,york:907240
Inst_AB_01_0457,215,r,Index,,york:907241
Inst_AB_01_0458,215,v,Index,,york:907242
Inst_AB_01_0459,216,r,,,york:907243
Inst_AB_01_0460,216,v,,,york:907244
Inst_AB_01_0461,217,r,,,york:907245
Inst_AB_01_0462,217,v,,,york:907246
Inst_AB_01_0463,218,r,Guard; Parchment,,york:907247
Inst_AB_01_0464,217,v,Guard; Parchment,,york:907248
Inst_AB_01_0465,218,r,Guard,,york:907249
Inst_AB_01_0466,217,v,Guard,,york:907250
Inst_AB_01_0467,218,r,,,york:907251
Inst_AB_01_0468,218,v,,,york:907252
Inst_AB_01_0469,219,r,,,york:907253
Inst_AB_01_0470,219,v,,,york:907254
Inst_AB_01_0471,,,Inside of back cover of contemporary limp parchment case,,york:907255
Inst_AB_01_0472,,,Outside of back cover of contemporary limp parchment case,,york:907256
Inst_AB_01_0473,,,Back flyleaf 2 (recto),,york:907257
Inst_AB_01_0474,,,Back flyleaf 2 (verso),,york:907258
Inst_AB_01_0475,,,Back flyleaf 1 (recto),,york:907259
Inst_AB_01_0476,,,Back flyleaf 1 (verso),,york:907260
Inst_AB_01_0477,,,Pastedown on inside of back board,,york:907261
Inst_AB_01_0478,,,Outside of back board,,york:907262
Inst_AB_01_2000,,,Colour reference image,,york:907263
