New Folio No. ,Entry No.,Entry Part,Person - Title,Person - First name,Person - Last Name - Prefix,Person - Last Name - as written,Person -  Qualification,Person - further description,Role - role in entry,Role - associated place - as written,Role - associated place - type,Role - associated place - function,Occupation 1  - employment,Status 1  - office,Status 1 - associated place - as written,Status 1 - associated place - standard,Status 1 - associated place - type,Status 1 - associated place - function,Status 2 - office,Status 2 - associated place - as written,Status 2 - associated place - type,Status 2 - associated place - function,Status 3 - office,Status 3 - Place - as written,Status 3 - Place - Type,Status 3 - Place- Function,Status 4,Status 4 - place - as written,Status 4 - place - type,Status 4 - place - function,Status 5,Status 5 - place - as written,Status 5 - place - type,Status 5 - place - function,Status 6,Status 6 - place - as written,Status 6 - place - type,Status 6 - place - function
74 r - 74 r,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 r - 74 r,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 v - 74 v,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 v - 74 v,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 v - 74 v,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 v - 74 v,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 v - 74 v,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 v - 74 v,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 v - 74 v,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 v - 74 v,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 r - 75 r,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 r - 75 r,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 r - 75 r,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 r - 75 r,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 r - 75 v,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 v - 75 v,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 r - 76 r,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 r - 76 r,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 r - 76 r,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 r - 76 r,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 r - 76 r,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 r - 76 r,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 r - 76 r,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 r - 76 r,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 v - 76 v,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 v - 76 v,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 v - 76 v,968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 v - 76 v,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 v - 76 v,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 v - 76 v,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 v - 76 v,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 v - 76 v,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 v - 76 v,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 v - 76 v,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 v - 76 v,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77 r - 77 r,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77 r - 77 v,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77 v - 77 v,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77 v - 77 v,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77 v - 77 v,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77 v - 78r,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 r - 78 r,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 r - 78 r,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 r - 78 r,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 r - 78 r,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 r - 78 r,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 r - 78 r,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 r - 78 r,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 v - 78 v,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 r - 79 r,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 v - 79 v,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 v - 79 v,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 v - 79 v,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 v - 79 v,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 v - 79 v,1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 v - 79 v,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 v - 79 v,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 v - 79 v,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 r - 80 r,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 r - 80 r,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 r - 80 r,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 v - 80 v,1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 v - 80 v,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 v - 80 v,1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 r - 81 r,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 r - 81 r,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 r - 81 r,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 r - 81 r,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 r - 81 r,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 r - 81 v,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 v - 81 v,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 v - 81 v,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 v - 81 v,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 v - 81 v,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 v - 81 v,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 v - 81 v,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 v - 81 v,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 v - 81 v,1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 v - 81 v,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 v - 81 v,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 v - 81 v,1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82 r - 83 r,1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 r - 83 r,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 r - 83 r,1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 r - 83 r,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 r - 83 r,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 r - 83 r,1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 r - 83 r,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 r - 83 v,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 v - 83 v,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 v - 83 v,1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 v - 83 v,1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 v - 83 v,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 v - 83 v,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 v - 83 v,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 v - 83 v,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 v - 83 v,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 v - 83 v,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 v - 83 v,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 v - 83 v,1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 v - 83 v,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 v - 83 v,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 r - 84 r,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 r - 84 r,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 r - 84 r,1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 r - 84 r,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 v - 84 v,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 r - 85 r,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 r - 85 r,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 r - 85 r,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 r - 85 v,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 r - 86 r,1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 r - 86 r,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 r - 86 r,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 r - 86 r,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 r - 86 r,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 r - 87 r,1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 r - 87 r,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 r - 87 v,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 v - 87 v,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 v - 87 v,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 v - 87 v,1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 v - 87 v,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 v - 87 v,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 v - 87 v,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 r - 88 r,1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 r - 88 r,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 r - 88 r,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 r - 88 r,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 r - 88 r,1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 r - 88 r,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 r - 88 r,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 r - 88 r,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 r - 88 r,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 r - 88 r,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 r - 88 r,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 v - 88 v,1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 v - 88 v,1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 v - 88 v,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 v - 88 v,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 v - 88 v,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89 r - 89 r,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89 r - 89 r,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89 r - 89 r,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89 r - 89 r,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89 r - 89 r,1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89 r - 89 v,1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89 v - 89 v,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89 v - 89 v,1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 r - 90 r,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 r - 90 r,1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 r - 90 r,1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 r - 90 r,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 r - 90 r,1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 r - 90 r,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 r - 90 r,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 r - 90 r,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 r - 90 v,1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 v - 90 v,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 v - 90 v,1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 v - 90 v,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 v - 90 v,1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 v - 90 v,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 r - 91 r,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 r - 91 r,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 r - 91 r,1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 r - 91 r,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 r - 91 r,1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 r - 91 r,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 r - 91 r,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 r - 91 r,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 r - 91 r,1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 r - 91 r,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 v - 91 v,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 v - 91 v,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 v - 91 v,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 v - 92 r,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92 r - 92 r,1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92 r - 92 r,1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92 r - 92 r,1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92 r - 92 r,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92 r - 92 v,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92 v - 92 v,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92 v - 92 v,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92 v - 92 v,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92 v - 92 v,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 r - 93 r,1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 r - 93 r,1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 r - 93 r,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 r - 93 r,1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 r - 93 v,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 r - 93 v,1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 v - 93 v,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 v - 93 v,1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 v - 93 v,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 v - 93 v,1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 v - 93 v,1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 v - 93 v,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 v - 93 v,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 v - 93 v,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 v - 93 v,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 v - 93 v,1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 v - 93 v,1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94 r - 94 r,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94 r - 94 r,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94 r - 94 v,1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94 v - 94 v,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94 v - 94 v,1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 r - 95 r,1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 r - 95 r,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 r - 95 r,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 r - 95 r,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 r - 95 r,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 r - 95 r,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 v - 95 v,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 v - 95 v,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 v - 95 v,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 v - 95 v,1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 v - 95 v,1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 v - 95 v,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
